Index,StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,TotPkts,TotBytes,SrcBytes,IsAnomaly
4177,47.12.08,2395.4729,udp,82.81.203.212,28658,  <->,147.32.84.229,13363,CON,6,415,235,0
4178,47.12.08,0.000799,udp,81.20.146.94,16174,  <->,147.32.84.229,13363,CON,2,252,190,0
4179,47.12.08,0.172005,tcp,147.32.84.59,57602,  <?>,66.220.151.86,443,FRA_FPA,4,271,120,0
4180,47.12.09,0.000333,udp,147.32.84.138,35218,  <->,147.32.80.9,53,CON,2,214,81,0
4181,47.12.09,0.000329,udp,147.32.84.138,37769,  <->,147.32.80.9,53,CON,2,214,81,0
4182,47.12.09,3490.391846,udp,79.97.225.242,12326,  <->,147.32.84.229,13363,CON,18,2570,1365,0
4183,47.12.09,3510.855957,tcp,147.32.84.229,13363,  <?>,89.181.215.3,61118,PA_PA,219,20426,8429,0
4184,47.12.09,0.000193,udp,147.32.84.138,35912,  <->,147.32.80.9,53,CON,2,214,81,0
4185,47.12.09,0.000183,udp,147.32.84.138,41971,  <->,147.32.80.9,53,CON,2,214,81,0
4186,47.12.09,4.363112,tcp,147.32.86.141,2683,   ->,147.32.192.127,443,FSPA_FSPA,17,4715,1554,0
4187,47.12.09,0.000332,udp,147.32.84.138,58833,  <->,147.32.80.9,53,CON,2,214,81,0
4188,47.12.09,0.000176,udp,147.32.84.138,37580,  <->,147.32.80.9,53,CON,2,214,81,0
4189,47.12.09,0.000238,udp,147.32.84.138,52551,  <->,147.32.80.9,53,CON,2,214,81,0
4190,47.12.09,0.000201,udp,147.32.84.138,44398,  <->,147.32.80.9,53,CON,2,214,81,0
4191,47.12.09,0.000309,udp,147.32.84.138,60162,  <->,147.32.80.9,53,CON,2,214,81,0
4192,47.12.09,0.00027,udp,147.32.84.138,56448,  <->,147.32.80.9,53,CON,2,214,81,0
4193,47.12.09,0.000245,udp,147.32.84.138,38460,  <->,147.32.80.9,53,CON,2,214,81,0
4194,47.12.09,0.000341,udp,147.32.84.138,56552,  <->,147.32.80.9,53,CON,2,214,81,0
4195,47.12.09,3568.308838,udp,79.100.99.117,46553,  <->,147.32.84.229,13363,CON,40,4614,3374,0
4196,47.12.09,3467.984375,udp,121.92.229.50,44944,  <->,147.32.84.229,13363,CON,4,662,542,0
4197,47.12.09,0.000164,udp,147.32.84.138,42808,  <->,147.32.80.9,53,CON,2,214,81,0
4198,47.12.09,0.000288,udp,147.32.84.138,56540,  <->,147.32.80.9,53,CON,2,214,81,0
4199,47.12.09,0.000272,udp,147.32.84.134,43426,  <->,147.32.80.9,53,CON,2,207,72,0
4200,47.12.09,0.0003,udp,147.32.84.134,57218,  <->,147.32.80.9,53,CON,2,247,72,0
4201,47.12.09,0.006666,tcp,147.32.84.134,45724,   ->,88.86.100.176,80,FSPA_FSPA,10,1129,457,0
4202,47.12.09,3533.56958,tcp,93.40.191.187,49169,  <?>,147.32.84.229,13363,PA_PA,156,17377,11843,0
4203,47.12.09,56.025841,tcp,147.32.84.229,443,   ?>,2.48.56.75,50310,FPA_,2,290,290,0
4204,47.12.09,1886.545166,udp,91.140.121.151,59335,  <->,147.32.84.229,13363,CON,4,274,154,0
4205,47.12.09,0.000299,udp,147.32.86.20,50812,  <->,147.32.80.9,53,CON,2,261,84,0
4206,47.12.09,0.206374,tcp,147.32.86.20,4753,   ->,188.138.84.239,80,FSPA_FSPA,39,31395,1029,0
4207,47.12.09,3549.87793,udp,147.32.84.229,13363,  <->,212.75.7.5,9567,CON,136,17332,9225,0
4208,47.13.00,1815.313965,udp,90.193.72.16,4037,  <->,147.32.84.229,13363,CON,4,274,154,0
4209,47.13.00,1683.814209,udp,133.6.42.230,58777,  <->,147.32.84.229,13363,CON,14,2229,957,0
4210,47.13.00,47.997765,tcp,195.33.118.16,31757,   ->,147.32.86.99,80,S_,2,148,148,1
4211,47.13.00,0.000999,udp,196.12.204.65,5844,  <->,147.32.84.229,13363,CON,2,265,175,0
4212,47.13.00,3571.727783,tcp,66.220.151.99,5222,  <?>,147.32.84.134,49632,PA_PA,922,133521,76714,0
4213,47.13.00,0.907167,udp,212.35.87.206,15657,  <->,147.32.84.229,13363,CON,4,693,152,0
4214,47.13.01,3024.375488,udp,84.232.129.78,52378,  <->,147.32.84.229,13363,CON,12,1398,1026,0
4215,47.13.01,330.140015,tcp,147.32.80.13,80,  <?>,147.32.84.194,2010,FPA_FPA,135,94674,78081,0
4216,47.13.01,0.020404,udp,147.32.84.59,64798,  <->,147.32.80.9,53,CON,2,488,84,0
4217,47.13.01,1591.373657,udp,89.215.116.226,28053,  <->,147.32.84.229,13363,CON,6,818,224,0
4218,47.13.01,159.732468,tcp,147.32.85.7,40194,  <?>,209.85.148.106,80,FA_FA,12,792,396,0
4219,47.13.01,159.747086,tcp,147.32.85.7,59136,  <?>,209.85.149.95,80,FA_FA,12,792,396,0
4220,47.13.01,0.171555,tcp,147.32.84.59,57569,  <?>,69.63.181.47,80,FA_FA,4,240,120,0
4221,47.13.01,0.000741,tcp,147.32.84.59,57557,  <?>,195.113.232.97,80,FA_FA,3,180,120,0
4222,47.13.01,0.007367,tcp,147.32.84.59,57564,  <?>,2.21.92.124,80,FA_FA,3,180,120,0
4223,47.13.01,0.00755,tcp,147.32.84.59,57562,  <?>,2.21.92.124,80,FA_FA,3,180,120,0
4224,47.13.01,0.000665,tcp,147.32.84.59,57235,  <?>,195.113.232.89,80,FA_FA,3,180,120,0
4225,47.13.01,0.000859,tcp,147.32.84.59,57566,  <?>,195.113.232.88,80,FA_FA,3,180,120,0
4226,47.13.01,0.000325,udp,147.32.84.59,53262,  <->,147.32.80.9,53,CON,2,308,84,0
4227,47.13.01,37.622158,tcp,147.32.84.59,57631,   ->,2.21.98.110,443,FSRPA_FSPA,15,1804,701,0
4228,47.13.01,307.632782,tcp,147.32.84.59,57632,   ->,2.21.98.110,443,FSRPA_FSPA,33,5705,3975,0
4229,47.13.01,307.633301,tcp,147.32.84.59,57633,   ->,2.21.98.110,443,FSRPA_FSPA,33,5737,3975,0
4230,47.13.01,606.591919,udp,94.156.158.86,64354,  <->,147.32.84.229,13363,CON,4,497,373,0
4231,47.13.01,3298.564209,udp,83.228.85.163,30904,  <->,147.32.84.229,13363,CON,8,1927,398,0
4232,47.13.01,0.026913,tcp,209.85.149.189,443,  <?>,147.32.84.59,20973,FPA_FPA,9,639,378,0
4233,47.13.01,52.682961,tcp,147.32.84.59,20976,   ->,209.85.149.189,443,FSPA_FSPA,19,4413,3222,0
4234,47.13.01,0.000201,udp,112.203.49.209,36934,   ->,147.32.84.59,6881,INT,1,145,145,1
4235,47.13.01,0.0,icmp,147.32.84.59,0x0303,   ->,112.203.49.209,0xe11a,URP,1,173,173,1
4236,47.13.01,2475.4729,udp,77.85.103.150,19272,  <->,147.32.84.229,13363,CON,4,278,158,0
4237,47.13.01,0.000835,udp,94.236.144.4,14513,  <->,147.32.84.229,13363,CON,2,134,74,0
4238,47.13.01,0.000838,udp,116.68.198.234,62099,  <->,147.32.84.229,13363,CON,2,136,76,0
4239,47.13.02,2077.419922,udp,124.126.189.142,12545,  <->,147.32.84.229,13363,CON,4,268,148,0
4240,47.13.02,0.000879,udp,193.120.212.23,13847,  <->,147.32.84.229,13363,CON,2,136,76,0
4241,47.13.02,0.000367,udp,147.32.85.30,52538,  <->,147.32.80.9,53,CON,2,400,74,0
4242,47.13.02,0.000171,udp,147.32.85.30,54150,  <->,147.32.80.9,53,CON,2,218,74,0
4243,47.13.02,0.001299,udp,109.97.88.197,33552,  <->,147.32.84.229,13363,CON,2,566,80,0
4244,47.13.02,0.000951,udp,78.188.22.230,6134,  <->,147.32.84.229,13363,CON,2,605,79,0
4245,47.13.02,3555.143066,udp,213.145.105.40,61736,  <->,147.32.84.229,13363,CON,4,266,146,0
4246,47.13.02,3055.94873,udp,119.144.186.249,39772,  <->,147.32.84.229,13363,CON,12,817,457,0
4247,47.13.02,11.04615,tcp,147.32.84.59,2305,   ->,178.137.183.66,6881,SRPA_SA,6,426,304,0
4248,47.13.02,3129.257324,udp,195.113.36.251,427,   ->,224.0.1.22,427,INT,30,3315,3315,1
4249,47.13.02,2920.316406,udp,76.112.13.71,29319,  <->,147.32.84.229,13363,CON,6,1239,1059,0
4250,47.13.02,3129.254883,udp,195.113.36.251,427,   ->,239.255.255.253,427,INT,36,4458,4458,1
4251,47.13.02,0.000393,udp,147.32.85.30,65107,  <->,147.32.80.9,53,CON,2,576,75,0
4252,47.13.02,0.000248,udp,147.32.85.30,53514,  <->,147.32.80.9,53,CON,2,234,75,0
4253,47.13.02,3572.976562,tcp,124.124.92.13,1235,  <?>,147.32.84.229,13363,PA_PA,1586,158248,83169,0
4254,47.13.02,0.000225,udp,147.32.85.30,54630,  <->,147.32.80.9,53,CON,2,227,73,0
4255,47.13.02,0.000254,udp,147.32.85.30,63576,  <->,147.32.80.9,53,CON,2,221,70,0
4256,47.13.02,0.000357,udp,147.32.85.30,59895,  <->,147.32.80.9,53,CON,2,226,73,0
4257,47.13.02,0.000262,udp,147.32.85.30,60402,  <->,147.32.80.9,53,CON,2,220,70,0
4258,47.13.02,0.002252,udp,77.77.0.203,5240,  <->,147.32.84.229,13363,CON,2,526,466,0
4259,47.13.02,53.743797,udp,192.118.11.124,63107,  <->,147.32.84.229,13363,CON,7,480,300,0
4260,47.13.02,2.979255,tcp,180.244.221.165,46121,   ->,147.32.86.165,12114,S_,2,148,148,1
4261,47.13.02,3080.766113,udp,131.159.41.171,30823,  <->,147.32.84.229,13363,CON,14,1170,746,0
4262,47.13.02,1033.608154,udp,68.205.41.78,28021,  <->,147.32.84.229,13363,CON,52,3458,1898,0
4263,47.13.02,0.00082,udp,89.232.38.25,25340,  <->,147.32.84.229,13363,CON,2,136,76,0
4264,47.13.02,3576.650635,tcp,147.32.84.59,39777,  <?>,205.188.11.18,5190,PA_PA,284,32676,12040,0
4265,47.13.02,0.0,udp,147.32.84.59,6881,   ->,193.86.182.231,6881,INT,1,107,107,1
4266,47.13.02,1798.45752,udp,147.32.84.59,6881,  <->,88.101.139.162,6881,CON,3,312,107,0
4267,47.13.03,2434.682373,udp,58.242.92.50,64194,  <->,147.32.84.229,13363,CON,4,270,150,0
4268,47.13.03,0.00091,udp,122.52.137.103,20319,  <->,147.32.84.229,13363,CON,2,133,73,0
4269,47.13.03,0.009626,tcp,147.32.84.59,49661,  <?>,209.85.148.106,80,FA_FA,3,180,120,0
4270,47.13.03,3576.928467,tcp,160.218.43.253,55557,  <?>,147.32.84.229,443,PA_PA,1754,156381,86136,0
4271,47.13.03,8.960287,tcp,147.32.84.59,2306,   ->,173.187.45.89,6881,S_,3,186,186,1
4272,47.13.03,0.000424,udp,147.32.86.111,51350,  <->,147.32.1.20,53,CON,2,370,91,0
4273,47.13.03,0.000477,udp,147.32.86.111,52604,  <->,147.32.1.20,53,CON,2,268,91,0
4274,47.13.03,0.001213,udp,193.95.249.137,52224,  <->,147.32.84.229,13363,CON,2,610,76,0
4275,47.13.03,124.852928,tcp,147.32.86.111,1697,   ->,209.85.148.132,80,FSPA_FSPA,31,27301,1116,0
4276,47.13.03,3036.895264,udp,147.32.84.59,2707,  <->,78.90.0.159,8949,CON,14,2112,1596,0
4277,47.13.03,2638.869385,udp,147.32.84.59,2707,  <->,118.168.12.172,36149,CON,4,264,144,0
4278,47.13.03,0.146914,udp,147.32.84.59,2707,  <->,98.243.98.235,28349,CON,2,135,75,0
4279,47.13.03,2237.87793,udp,147.32.84.59,2707,  <->,68.51.196.238,46013,CON,4,268,148,0
4280,47.13.03,3583.495361,udp,76.75.63.4,59337,  <->,147.32.84.229,13363,CON,234,15678,8658,0
4281,47.13.03,3009.303711,udp,94.73.48.124,14108,  <->,147.32.84.229,13363,CON,10,681,381,0
4282,47.13.03,3545.974854,udp,79.100.223.232,28302,  <->,147.32.84.229,13363,CON,20,1359,759,0
4283,47.13.03,3584.642822,udp,147.32.84.229,13363,  <->,187.37.211.43,6134,CON,128,22151,11171,0
4284,47.13.03,1378.756592,tcp,147.32.84.229,443,  <?>,196.201.133.170,1865,FPA_FPA,511,40531,16604,0
4285,47.13.03,734.289124,udp,95.42.38.133,1027,  <->,147.32.84.229,13363,CON,4,270,150,0
4286,47.13.03,3510.162109,udp,24.20.1.246,38706,  <->,147.32.84.229,13363,CON,130,23246,12273,0
4287,47.13.03,0.000819,udp,124.6.181.49,50868,  <->,147.32.84.229,13363,CON,2,137,77,0
4288,47.13.04,2444.55835,udp,62.213.156.57,63811,  <->,147.32.84.229,13363,CON,4,264,144,0
4289,47.13.04,0.000776,udp,203.186.59.29,28718,  <->,147.32.84.229,13363,CON,2,552,78,0
4290,47.13.04,2878.660156,udp,79.176.218.90,61002,  <->,147.32.84.229,13363,CON,4,272,152,0
4291,47.13.04,3488.072266,tcp,87.68.20.71,1050,  <?>,147.32.84.229,13363,PA_PA,165,14332,9101,0
4292,47.13.04,1.447311,udp,91.177.47.221,10001,  <->,147.32.84.229,13363,CON,4,650,530,0
4293,47.13.04,0.00033,udp,147.32.84.138,48670,  <->,147.32.80.9,53,CON,2,214,81,0
4294,47.13.04,0.00033,udp,147.32.84.138,46421,  <->,147.32.80.9,53,CON,2,214,81,0
4295,47.13.04,0.00022,udp,147.32.84.138,43375,  <->,147.32.80.9,53,CON,2,214,81,0
4296,47.13.04,0.00022,udp,147.32.84.138,58634,  <->,147.32.80.9,53,CON,2,214,81,0
4297,47.13.04,627.009766,udp,80.13.64.26,64437,  <->,147.32.84.229,13363,CON,4,522,372,0
4298,47.13.04,0.000207,udp,147.32.84.138,57366,  <->,147.32.80.9,53,CON,2,214,81,0
4299,47.13.04,0.000244,udp,147.32.84.138,43753,  <->,147.32.80.9,53,CON,2,214,81,0
4300,47.13.04,0.000235,udp,147.32.84.138,56062,  <->,147.32.80.9,53,CON,2,214,81,0
4301,47.13.04,0.000242,udp,147.32.84.138,50790,  <->,147.32.80.9,53,CON,2,214,81,0
4302,47.13.04,0.000212,udp,147.32.84.138,43174,  <->,147.32.80.9,53,CON,2,214,81,0
4303,47.13.04,0.000213,udp,147.32.84.138,36546,  <->,147.32.80.9,53,CON,2,214,81,0
4304,47.13.04,3047.878662,udp,95.135.117.108,11852,  <->,147.32.84.229,13363,CON,4,268,148,0
4305,47.13.04,0.000307,udp,147.32.84.138,55899,  <->,147.32.80.9,53,CON,2,214,81,0
4306,47.13.04,0.000395,udp,147.32.84.138,60976,  <->,147.32.80.9,53,CON,2,214,81,0
4307,47.13.04,0.000892,udp,93.124.96.182,50553,  <->,147.32.84.229,13363,CON,2,133,73,0
4308,47.13.04,0.000826,udp,77.95.93.157,36414,  <->,147.32.84.229,13363,CON,2,137,77,0
4309,47.13.04,3540.92334,tcp,80.188.24.89,1115,  <?>,147.32.84.229,13363,PA_PA,573,79429,52138,0
4310,47.13.04,3343.017822,udp,83.227.182.19,23696,  <->,147.32.84.229,13363,CON,20,2625,1585,0
4311,47.13.04,0.089534,udp,147.32.84.59,2707,  <->,91.187.1.192,7216,CON,2,614,75,0
4312,47.13.04,1917.180786,udp,41.215.37.102,43396,  <->,147.32.84.229,13363,CON,8,546,306,0
4313,47.13.05,0.0,udp,147.32.84.199,427,   ->,192.168.88.186,61508,INT,1,325,325,1
4314,47.13.05,2451.672119,udp,85.255.110.40,10865,  <->,147.32.84.229,13363,CON,4,270,150,0
4315,47.13.05,3560.718506,udp,147.32.87.38,50589,   ->,147.32.86.230,161,INT,468,57492,57492,1
4316,47.13.05,3560.718018,icmp,147.32.87.1,0x0105,   ->,147.32.87.38,0x9320,RED,152,10640,10640,0
4317,47.13.05,527.096924,udp,77.120.152.134,42776,  <->,147.32.84.229,13363,CON,4,383,260,0
4318,47.13.05,0.000922,udp,94.156.23.155,53603,  <->,147.32.84.229,13363,CON,2,137,77,0
4319,47.13.05,2423.374756,udp,209.30.129.89,13668,  <->,147.32.84.229,13363,CON,4,276,156,0
4320,47.13.05,0.00082,udp,125.255.80.242,26501,  <->,147.32.84.229,13363,CON,2,134,74,0
4321,47.13.05,0.001408,udp,188.169.66.142,13422,  <->,147.32.84.229,13363,CON,2,133,73,0
4322,47.13.05,3599.894287,tcp,84.42.241.231,1038,  <?>,147.32.84.229,13363,PA_PA,218,32727,26916,0
4323,47.13.05,3019.657715,udp,147.32.84.59,2707,  <->,89.215.143.95,9366,CON,12,1458,1086,0
4324,47.13.05,3555.419434,udp,87.202.162.73,49030,  <->,147.32.84.229,13363,CON,46,4137,1763,0
4325,47.13.05,3536.86499,tcp,145.53.150.139,49158,  <?>,147.32.84.229,13363,PA_PA,302,31329,19322,0
4326,47.13.05,3597.546387,tcp,192.100.130.7,55697,  <?>,147.32.84.229,443,PA_PA,1770,178685,96985,0
4327,47.13.06,0.087254,udp,87.118.159.150,55566,  <->,147.32.84.229,13363,CON,4,366,137,0
4328,47.13.06,0.000938,udp,93.152.164.44,39867,  <->,147.32.84.229,13363,CON,2,561,80,0
4329,47.13.06,0.0,udp,88.196.43.228,38977,   ->,147.32.84.229,13363,INT,1,478,478,1
4330,47.13.06,0.001064,udp,203.160.115.149,3484,  <->,147.32.84.229,13363,CON,2,132,72,0
4331,47.13.06,0.000226,udp,81.190.5.33,11286,   ->,147.32.85.124,58828,INT,1,145,145,1
4332,47.13.06,0.0,icmp,147.32.85.124,0x0303,   ->,81.190.5.33,0xcce5,URP,1,70,70,0
4333,47.13.06,0.000827,udp,115.78.237.241,2322,  <->,147.32.84.229,13363,CON,2,133,73,0
4334,47.13.06,0.169035,udp,81.0.205.18,53914,  <->,147.32.84.229,13363,CON,2,221,149,0
4335,47.13.06,3576.257812,tcp,147.32.87.22,10010,  <?>,147.32.3.51,2987,PA_PA,3126,1509452,83174,0
4336,47.13.06,2415.357422,udp,147.32.84.229,13363,  <->,67.180.176.156,60204,CON,10,1505,762,0
4337,47.13.06,3068.718262,udp,147.32.84.229,13363,  <->,193.136.129.186,47491,CON,32,4015,2114,0
4338,47.13.06,2970.626221,udp,60.250.54.195,15573,  <->,147.32.84.229,13363,CON,6,435,255,0
4339,47.13.07,6.004815,udp,147.32.84.229,13363,   ->,109.239.218.82,1908,INT,3,237,237,1
4340,47.13.07,2277.612549,udp,118.208.237.254,13807,  <->,147.32.84.229,13363,CON,14,957,537,0
4341,47.13.07,17.139286,tcp,147.32.84.229,13363,  <?>,91.178.46.79,49184,PA_RPA,5,300,120,0
4342,47.13.07,3071.599365,udp,85.164.113.82,26476,  <->,147.32.84.229,13363,CON,6,396,216,0
4343,47.13.07,1853.984741,udp,147.32.84.229,13363,  <->,213.146.167.107,33033,CON,16,2888,2319,0
4344,47.13.07,3241.097412,udp,147.32.84.229,13363,  <->,95.182.171.234,5167,CON,12,1149,767,0
4345,47.13.07,1444.124878,udp,147.32.84.229,13363,  <->,71.90.174.2,18141,CON,4,277,157,0
4346,47.13.07,3554.405273,udp,147.32.84.229,13363,  <->,69.248.30.255,58057,CON,8,1155,291,0
4347,47.13.07,3534.76709,udp,147.32.84.229,13363,  <->,178.116.209.110,28544,CON,23,3195,2191,0
4348,47.13.07,3562.656494,udp,147.32.84.229,13363,  <->,78.141.181.220,34003,CON,26,3406,2452,0
4349,47.13.07,1.555448,tcp,147.32.85.84,13716,  <?>,194.212.40.99,2749,FPA_FPA,8,486,246,0
4350,47.13.07,2.563808,tcp,147.32.85.84,13716,  <?>,194.212.40.99,3496,FPA_FPA,9,546,306,0
4351,47.13.07,3590.015137,tcp,151.28.156.22,51049,  <?>,147.32.84.229,13363,PA_PA,163,13092,8168,0
4352,47.13.07,0.000841,udp,79.100.76.183,25869,  <->,147.32.84.229,13363,CON,2,134,74,0
4353,47.13.07,0.000403,udp,213.87.128.47,65214,  <->,147.32.84.229,13363,CON,2,129,69,0
4354,47.13.07,0.012904,tcp,147.32.85.74,41525,   ->,86.49.87.107,6889,S_,1,74,74,1
4355,47.13.08,3108.80249,udp,95.29.246.14,60788,  <->,147.32.84.229,13363,CON,4,272,152,0
4356,47.13.08,3599.308105,tcp,74.125.232.205,443,  <?>,147.32.84.59,52275,PA_PA,716,101133,49224,0
4357,47.13.08,3590.977783,tcp,91.114.69.74,25210,  <?>,147.32.84.229,13363,PA_PA,161,12112,6358,0
4358,47.13.08,3576.446289,icmp,86.49.87.107,0x0103,   ->,147.32.85.74,0x5631,URH,334,23380,23380,0
4359,47.13.08,767.14209,tcp,147.32.84.21,22,   ?>,147.32.248.109,57864,PA_,8,1680,1680,0
4360,47.13.08,3507.531494,udp,24.217.65.185,53726,  <->,147.32.84.229,13363,CON,78,13244,6097,0
4361,47.13.08,2501.211426,udp,84.91.225.7,17747,  <->,147.32.84.229,13363,CON,4,276,156,0
4362,47.13.08,2377.605957,udp,91.211.188.68,41572,  <->,147.32.84.229,13363,CON,4,276,156,0
4363,47.13.08,3141.616943,udp,69.156.81.211,7594,  <->,147.32.84.229,13363,CON,6,837,234,0
4364,47.13.08,0.003414,udp,78.111.34.151,34738,  <->,147.32.84.229,13363,CON,2,135,75,0
4365,47.13.08,1.2e-05,icmp,147.32.87.249,0,  <-,147.32.87.38,0x0002,ECR,2,148,0,0
4366,47.13.08,3577.584961,udp,192.168.88.186,17500,   ->,192.168.95.255,17500,INT,120,20400,20400,1
4367,47.13.08,2364.859863,tcp,212.183.140.59,34563,  <?>,147.32.84.229,13363,FPA_FPA,54,4143,2095,0
4368,47.13.08,0.0,tcp,147.32.86.5,1049,   ->,192.168.174.1,34571,S_,1,62,62,1
4369,47.13.09,67.023384,tcp,147.32.84.59,57634,   ->,66.220.151.86,443,FSPA_FSPA,20,6503,1022,0
4370,47.13.09,0.000843,udp,62.82.5.230,65017,  <->,147.32.84.229,13363,CON,2,139,79,0
4371,47.13.09,0.000845,udp,94.155.40.66,40389,  <->,147.32.84.229,13363,CON,2,144,74,0
4372,47.13.09,3550.024902,udp,147.32.87.40,123,  <->,147.32.80.13,123,CON,112,10080,5040,0
4373,47.13.09,3148.637451,udp,90.181.199.10,14215,   ->,147.32.86.184,36120,INT,17,2533,2533,1
4374,47.13.09,3057.575195,udp,69.248.204.39,42054,  <->,147.32.84.229,13363,CON,4,272,152,0
4375,47.13.09,0.000898,udp,81.141.63.76,29009,  <->,147.32.84.229,13363,CON,2,135,75,0
4376,47.13.09,0.00132,udp,87.6.115.190,2355,  <->,147.32.84.229,13363,CON,2,244,182,0
4377,47.13.09,165.576859,tcp,147.32.80.13,80,  <?>,147.32.84.3,44220,FRPA_RPA,14,6115,1797,0
4378,47.13.09,3419.635254,udp,79.136.155.220,28879,  <->,147.32.84.229,13363,CON,24,3483,2211,0
4379,47.13.09,0.000837,udp,67.174.222.85,32185,  <->,147.32.84.229,13363,CON,2,134,74,0
4380,47.13.09,0.000495,udp,147.32.85.84,49688,  <->,147.32.80.9,53,CON,2,258,74,0
4381,47.13.09,0.000495,udp,147.32.85.84,49688,  <->,147.32.80.9,53,CON,2,198,74,0
4382,47.13.09,610.011841,udp,178.165.52.94,55409,  <->,147.32.84.229,13363,CON,6,406,210,0
4383,47.13.09,0.048736,tcp,147.32.85.84,51825,   ->,77.75.76.46,110,FSPA_FSPA,82,18868,2553,0
4384,47.14.00,2576.824219,udp,213.7.235.80,43518,  <->,147.32.84.229,13363,CON,4,278,158,0
4385,47.14.00,0.000169,udp,147.32.84.138,52584,  <->,147.32.80.9,53,CON,2,214,81,0
4386,47.14.00,0.000271,udp,147.32.84.138,47571,  <->,147.32.80.9,53,CON,2,214,81,0
4387,47.14.00,0.000191,udp,147.32.84.138,34074,  <->,147.32.80.9,53,CON,2,214,81,0
4388,47.14.00,0.000234,udp,147.32.84.138,60810,  <->,147.32.80.9,53,CON,2,214,81,0
4389,47.14.00,0.0002,udp,147.32.84.138,38110,  <->,147.32.80.9,53,CON,2,214,81,0
4390,47.14.00,0.000206,udp,147.32.84.138,54165,  <->,147.32.80.9,53,CON,2,214,81,0
4391,47.14.00,3251.462158,udp,50.23.107.27,38691,  <->,147.32.84.229,13363,CON,58,4468,2710,0
4392,47.14.00,2295.280762,udp,149.5.45.5,43010,  <->,147.32.84.229,13363,CON,14,2328,1669,0
4393,47.14.00,0.000242,udp,147.32.84.138,34422,  <->,147.32.80.9,53,CON,2,214,81,0
4394,47.14.00,0.00028,udp,147.32.84.138,32960,  <->,147.32.80.9,53,CON,2,214,81,0
4395,47.14.00,0.000243,udp,147.32.84.138,47439,  <->,147.32.80.9,53,CON,2,214,81,0
4396,47.14.00,0.000283,udp,147.32.84.138,35565,  <->,147.32.80.9,53,CON,2,214,81,0
4397,47.14.00,2418.711182,udp,83.110.243.168,46599,  <->,147.32.84.229,13363,CON,4,276,156,0
4398,47.14.00,0.002926,udp,85.217.209.108,61436,  <->,147.32.84.229,13363,CON,2,134,74,0
4399,47.14.00,3211.19751,tcp,2.137.203.210,13816,  <?>,147.32.84.229,13363,FPA_FPA,762,62463,34777,0
4400,47.14.00,0.00033,udp,147.32.84.138,40935,  <->,147.32.80.9,53,CON,2,214,81,0
4401,47.14.00,0.000339,udp,147.32.84.138,56350,  <->,147.32.80.9,53,CON,2,214,81,0
4402,47.14.00,0.000169,udp,147.32.84.138,51361,  <->,147.32.80.9,53,CON,2,214,81,0
4403,47.14.00,0.000171,udp,147.32.84.138,38571,  <->,147.32.80.9,53,CON,2,214,81,0
4404,47.14.00,2808.432129,udp,141.117.16.93,17563,  <->,147.32.84.229,13363,CON,50,6075,4599,0
4405,47.14.00,1265.11792,udp,2.50.44.246,61063,  <->,147.32.84.229,13363,CON,4,274,154,0
4406,47.14.00,0.000985,udp,220.145.230.57,16753,  <->,147.32.84.229,13363,CON,2,141,81,0
4407,47.14.00,1885.861694,udp,77.78.34.23,44108,  <->,147.32.84.229,13363,CON,8,993,745,0
4408,47.14.00,2525.257812,udp,147.32.84.229,13363,  <->,111.255.8.206,54172,CON,6,798,212,0
4409,47.14.00,3535.552734,udp,147.32.84.229,13363,  <->,78.141.179.10,34037,CON,20,3271,1689,0
4410,47.14.00,3408.891357,udp,147.32.84.229,13363,  <->,85.64.163.25,41664,CON,11,795,734,0
4411,47.14.00,3475.231689,udp,147.32.84.229,13363,  <->,61.62.92.75,56284,CON,44,5097,3327,0
4412,47.14.00,1355.172485,udp,147.32.84.229,13363,  <->,94.180.2.111,19085,CON,6,798,219,0
4413,47.14.00,2664.672852,udp,147.32.84.229,13363,  <->,77.58.133.61,24224,CON,4,274,154,0
4414,47.14.00,3268.359619,udp,147.32.84.229,13363,  <->,64.234.42.91,15944,CON,22,1937,859,0
4415,47.14.00,2944.903564,udp,147.32.84.229,13363,  <->,212.36.237.72,57786,CON,25,4837,954,0
4416,47.14.00,0.298162,udp,147.32.84.229,13363,  <->,186.19.200.153,25233,CON,2,132,72,0
4417,47.14.00,3539.403564,udp,147.32.84.229,13363,  <->,128.135.212.165,11307,CON,6,405,225,0
4418,47.14.00,72.759743,tcp,84.42.252.87,11434,  <?>,147.32.84.59,51768,FPA_FPA,13,807,507,0
4419,47.14.00,3048.387451,udp,111.241.65.97,15805,  <->,147.32.84.229,13363,CON,42,2878,1618,0
4420,47.14.01,3369.380127,udp,147.32.84.59,6881,  <->,183.81.16.152,17216,CON,14,3290,1001,0
4421,47.14.01,0.138966,udp,147.32.84.59,6881,  <->,85.235.18.108,17648,CON,2,470,143,0
4422,47.14.01,0.131737,udp,147.32.84.59,6881,  <->,67.241.139.242,23269,CON,2,470,143,0
4423,47.14.01,0.151272,udp,147.32.84.59,6881,  <->,173.89.200.40,54231,CON,2,470,143,0
4424,47.14.01,0.127534,udp,147.32.84.59,6881,  <->,69.124.73.109,6881,CON,2,460,143,0
4425,47.14.01,3306.879639,udp,147.32.84.229,13363,  <->,149.5.45.209,33033,CON,12,934,450,0
